Time,Displacement_Product,Momentum_Product
0.0,0.0,0.0
0.40404040404040403,0.00611999643812802,0.0236827742733392
0.8080808080808081,0.016989535275844153,0.14310968392110773
1.2121212121212122,0.017465219551260857,0.2917677431072177
1.6161616161616161,0.013212134133629715,0.3862260762123573
2.0202020202020203,0.011214155299487822,0.42874637734629895
2.4242424242424243,0.009586051593469265,0.4564474602989515
2.8282828282828283,0.008835105861169621,0.48379028120654377
3.2323232323232323,0.009932993971910702,0.5123975460060729
3.6363636363636362,0.012092045744777258,0.5420659759035568
4.040404040404041,0.014140608898484609,0.5707818547227178
4.444444444444445,0.0156084966876687,0.5959649947555198
4.848484848484849,0.01654026077408838,0.6164899692340732
5.252525252525253,0.017135234022142044,0.6327246096900587
5.656565656565657,0.017577111731017895,0.6456451525426388
6.0606060606060606,0.01797091066738395,0.6562021442494347
6.4646464646464645,0.018345730622913198,0.6650618769126636
6.8686868686868685,0.01869204865649893,0.6726017022358763
7.2727272727272725,0.01899458047778276,0.6790175366103877
7.6767676767676765,0.01924677366277234,0.6844351023166848
8.080808080808081,0.01945182195127376,0.6889711523734648
8.484848484848484,0.019618119557521272,0.6927487780958745
8.88888888888889,0.019754650263270782,0.6958910158376002
9.292929292929292,0.019868466816363888,0.6985087827549652
9.696969696969697,0.019964303180964465,0.7006951201465349
10.1010101010101,0.0200451978468718,0.70252463803728
10.505050505050505,0.02011328525334798,0.7040566214790616
10.909090909090908,0.020170340097545526,0.7053391976993367
11.313131313131313,0.020217984538165642,0.7064121963144073
11.717171717171716,0.020257715070075285,0.7073092751442355
12.121212121212121,0.02029085934781634,0.7080590326214574
12.525252525252524,0.020318542602998976,0.7086856547058897
12.929292929292929,0.020341692680669602,0.7092094863791649
13.333333333333334,0.020361062626964466,0.7096474708321423
13.737373737373737,0.02037726976457464,0.7100137087213906
14.141414141414142,0.020390826182874577,0.7103199525827368
14.545454545454545,0.020402161865141544,0.7105760386886357
14.94949494949495,0.020411638615740576,0.7107901711201337
15.353535353535353,0.020419560350055044,0.7109691987438054
15.757575757575758,0.02042618287869139,0.7111188837171198
16.161616161616163,0.02043171968708037,0.711244029998254
16.565656565656564,0.020436349340486843,0.7113486696468813
16.96969696969697,0.02044022061263306,0.7114361618539423
17.373737373737374,0.020443457388357785,0.7115093109056326
17.77777777777778,0.020446163983798893,0.7115704785676351
18.18181818181818,0.0204484270399735,0.7116216229176274
18.585858585858585,0.02045031920971124,0.7116643854796522
18.98989898989899,0.020451901355026104,0.711700144031302
19.393939393939394,0.020453224072347877,0.7117300357702101
19.7979797979798,0.020454330069539284,0.7117550313276303
20.2020202020202,0.022249075513416556,0.6131161259197326
20.606060606060606,0.023453535108245677,0.35858549020071234
21.01010101010101,0.019007334590507824,0.17452772264496988
21.414141414141415,0.012468057572227163,0.027235449988108493
21.818181818181817,0.006757986028478531,-0.09774176265258518
22.22222222222222,0.001946246842857762,-0.20135678921887762
22.626262626262626,-0.0019714016360910303,-0.28662914974110987
23.03030303030303,-0.004977931314605087,-0.35697117481983354
23.434343434343432,-0.007363471150830407,-0.41501407421847425
23.838383838383837,-0.009392988460603335,-0.46319812163202506
24.242424242424242,-0.011164502500329878,-0.5035665998307891
24.646464646464647,-0.01269633865680048,-0.5375440738585646
25.05050505050505,-0.01399521733257931,-0.5661240035487479
25.454545454545453,-0.015076769779027227,-0.5900895255576516
25.858585858585858,-0.015968947031712227,-0.610122251642577
26.262626262626263,-0.01670546907784575,-0.6268373539401797
26.666666666666668,-0.01731733266052408,-0.6407819083445688
27.07070707070707,-0.017828933951253224,-0.6524256436958233
27.474747474747474,-0.018258255236295786,-0.6621586399545443
27.87878787878788,-0.018618693190977857,-0.6703005871405245
28.282828282828284,-0.018920795399940436,-0.6771123774214172
28.686868686868685,-0.019173533607724585,-0.6828111054667689
29.09090909090909,-0.019384672870951507,-0.687576709171406
29.494949494949495,-0.019560995850772603,-0.6915610213032478
29.8989898989899,-0.01970828950033253,-0.6948917308229587
30.3030303030303,-0.019831406362688153,-0.6976761547057465
30.707070707070706,-0.01993435633544456,-0.7000039524659397
31.11111111111111,-0.020020470571419185,-0.7019504124109988
31.515151515151516,-0.020092493698807726,-0.7035779585484709
31.919191919191917,-0.020152723691833643,-0.7049388820818655
32.323232323232325,-0.02020308311692362,-0.7060768187185515
32.72727272727273,-0.02024518599751975,-0.7070282799513175
33.13131313131313,-0.020280385204685517,-0.707823795061332
33.535353535353536,-0.020309815026041796,-0.7084889473351184
33.93939393939394,-0.020334421616983633,-0.7090450888054336
34.343434343434346,-0.020354996039623863,-0.7095100859229385
34.74747474747475,-0.020372199437228785,-0.7098988851163687
35.15151515151515,-0.020386583786727662,-0.7102239672234162
35.55555555555556,-0.020398610891480977,-0.7104957763225529
35.95959595959596,-0.02040866698781274,-0.7107230435054629
36.36363636363636,-0.020417074973912385,-0.7109130624398552
36.76767676767677,-0.02042410509334909,-0.7110719448277382
37.17171717171717,-0.020429983052087364,-0.7112047885565571
37.57575757575758,-0.02043489770526003,-0.7113158611617733
37.97979797979798,-0.020439006911136932,-0.7114087272274396
38.38383838383838,-0.020442442877622997,-0.7114863820573318
38.78787878787879,-0.020445315594177133,-0.7115513027327192
39.19191919191919,-0.02044771760336895,-0.7116055903467551
39.5959595959596,-0.02044972606855864,-0.7116509815815975
40.0,-0.020451405346234918,-0.7116889335071818
